Gender,Monthly,Donation Source,Category,Unit,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,month
Men+Women,April,Busan,Donation Count,Unit,18674.0,18257.0,14981.0,17866.0,21150.0,21260,20120.0,16331.0,19251.0,18511.0,19022.0,17662.0,18622.0,17887.0,18869.0,13964.0,15885.0,17457.0,16386.0,4
Men+Women,April,Busan,Composition Rate[%],%,8.8,8.6,7.9,8.5,9.8,9.1,9.3,7.5,8.3,7.9,8.0,8.6,8.7,8.0,8.8,7.1,8.2,8.6,8.0,4
Men+Women,April,Daegu/Gyeongbuk,Donation Count,Unit,16874.0,17497.0,15203.0,15851.0,17394.0,18096,17565.0,19200.0,21646.0,22083.0,21872.0,20312.0,19006.0,20156.0,19916.0,11465.0,18494.0,19145.0,18804.0,4
Men+Women,April,Daegu/Gyeongbuk,Composition Rate[%],%,8.7,9.3,9.7,8.4,8.1,8.5,8.3,8.5,8.8,8.4,8.4,8.6,7.9,8.2,8.6,5.8,8.2,8.5,8.2,4
Men+Women,April,Incheon,Donation Count,Unit,12008.0,9363.0,9219.0,9694.0,10662.0,10893,14104.0,13607.0,13031.0,14023.0,14409.0,12844.0,13428.0,12750.0,12417.0,13440.0,13676.0,15164.0,13141.0,4
Men+Women,April,Incheon,Composition Rate[%],%,9.3,7.7,8.4,8.0,8.1,7.1,8.1,7.8,7.3,7.5,8.0,7.9,8.2,8.1,7.8,8.1,8.2,8.9,7.4,4
Men+Women,April,Ulsan,Donation Count,Unit,6375.0,6542.0,4756.0,5784.0,6286.0,6423,6472.0,6573.0,7399.0,7188.0,7595.0,7067.0,7015.0,7548.0,7850.0,5801.0,7187.0,7325.0,8341.0,4
Men+Women,April,Ulsan,Composition Rate[%],%,8.1,8.0,7.3,8.1,8.5,8.6,8.8,8.3,9.1,8.0,8.1,8.1,8.1,8.7,8.6,7.0,8.6,8.4,8.4,4
Men+Women,April,Gyeonggi,Donation Count,Unit,12221.0,12566.0,10074.0,11960.0,13571.0,13273,14097.0,14077.0,16372.0,16317.0,17549.0,17624.0,17124.0,16761.0,17829.0,16427.0,18552.0,19461.0,16693.0,4
Men+Women,April,Gyeonggi,Composition Rate[%],%,8.8,8.9,7.8,8.4,8.2,7.7,8.0,8.0,8.6,7.9,8.0,8.6,8.1,8.2,8.4,7.3,8.2,9.0,7.4,4
Men+Women,April,Gangwon,Donation Count,Unit,7443.0,6857.0,6247.0,6073.0,7131.0,7067,8296.0,9174.0,10695.0,11086.0,12611.0,12984.0,12653.0,13860.0,12941.0,11083.0,10939.0,10918.0,10816.0,4
Men+Women,April,Gangwon,Composition Rate[%],%,9.0,9.0,9.7,8.3,8.9,8.5,9.0,8.5,8.9,8.7,8.4,8.7,8.2,8.6,8.4,7.9,8.1,8.7,8.1,4
Men+Women,April,Chungbuk,Donation Count,Unit,6746.0,6633.0,6265.0,7373.0,9054.0,9085,8864.0,8701.0,8336.0,8725.0,8473.0,7276.0,7953.0,8274.0,8180.0,6436.0,7503.0,7094.0,6745.0,4
Men+Women,April,Chungbuk,Composition Rate[%],%,8.7,8.4,8.6,8.7,9.1,9,9.7,8.7,8.5,8.7,8.5,8.1,8.3,8.8,8.7,7.5,8.9,8.5,7.9,4
Men+Women,April,Daejeon/Chungnam,Donation Count,Unit,14467.0,12463.0,11341.0,13660.0,15469.0,15716,16422.0,17215.0,18337.0,18456.0,19792.0,19502.0,19755.0,20145.0,20486.0,17256.0,20031.0,20517.0,19634.0,4
Men+Women,April,Daejeon/Chungnam,Composition Rate[%],%,9.0,8.5,7.7,7.9,8.5,8.2,8.7,8.3,8.2,8.0,7.9,8.2,8.2,8.1,8.2,7.2,8.6,8.7,8.4,4
Men+Women,April,Jeonbuk,Donation Count,Unit,10973.0,11212.0,9120.0,9873.0,11708.0,11421,12110.0,10674.0,12834.0,12672.0,12950.0,9771.0,9388.0,9255.0,8418.0,7150.0,8472.0,7900.0,7561.0,4
Men+Women,April,Jeonbuk,Composition Rate[%],%,9.1,9.5,9.3,9.2,9.7,9.2,9.6,8.3,9.8,10.1,10.0,8.4,8.2,8.5,7.7,7.0,8.2,8.1,7.6,4
Men+Women,April,Jeonnam,Donation Count,Unit,16031.0,16121.0,15080.0,15557.0,18808.0,16411,17732.0,15417.0,18871.0,18656.0,17958.0,16976.0,17394.0,17624.0,19061.0,12776.0,14661.0,16891.0,15032.0,4
Men+Women,April,Jeonnam,Composition Rate[%],%,9.2,8.1,8.5,8.0,9.3,8.3,9.2,8.3,9.2,8.6,8.1,8.4,7.9,8.5,9.2,7.0,7.9,8.9,7.9,4
Men+Women,April,Gyeongnam,Donation Count,Unit,7801.0,9437.0,6977.0,8731.0,9087.0,9534,9254.0,9774.0,11352.0,12085.0,10938.0,10738.0,9874.0,11140.0,10773.0,9568.0,10454.0,11058.0,9792.0,4
Men+Women,April,Gyeongnam,Composition Rate[%],%,7.8,9.2,7.6,8.6,7.9,8,8.1,8.1,8.4,8.4,8.1,8.4,7.6,8.3,8.1,7.3,8.4,9.0,7.6,4
Men+Women,April,Jeju,Donation Count,Unit,2430.0,2250.0,2574.0,2860.0,3302.0,3146,3031.0,2992.0,2763.0,3038.0,3606.0,3149.0,2915.0,2922.0,2983.0,3352.0,4009.0,3260.0,3799.0,4
Men+Women,April,Jeju,Composition Rate[%],%,7.7,7.6,9.3,8.8,8.9,8.2,8.9,9.4,8.1,8.1,8.9,8.8,7.7,8.5,8.3,8.0,9.5,7.8,8.1,4
Men+Women,April,Outside of Korean Red Cross,Donation Count,Unit,4450.0,3912.0,4365.0,6467.0,8618.0,11257,14083.0,14199.0,17999.0,16772.0,17398.0,19914.0,18192.0,16127.0,12062.0,12777.0,13622.0,15562.0,19597.0,4
Men+Women,April,Outside of Korean Red Cross,Composition Rate[%],%,8.8,7.5,7.4,7.9,8.0,7.5,8.4,7.9,8.7,8.0,8.3,9.0,8.5,8.0,6.8,7.3,7.7,7.6,8.3,4
Men+Women,May,Total,Donation Count,Unit,211267.0,217526.0,198609.0,205860.0,243338.0,244215,250130.0,260505.0,260378.0,290028.0,276784.0,251621.0,279611.0,265300.0,254986.0,231927.0,229930.0,250118.0,243688.0,5
Men+Women,May,Total,Composition Rate[%],%,9.3,9.4,9.5,8.8,9.5,9.2,9.6,9.6,8.9,9.5,9.0,8.8,9.5,9.2,9.1,8.9,8.8,9.4,8.8,5
Men+Women,May,Korean Red Cross,Donation Count,Unit,206129.0,212615.0,193363.0,197322.0,232614.0,227968,233306.0,242697.0,238239.0,267104.0,257626.0,230486.0,257624.0,246117.0,239928.0,216375.0,214333.0,230015.0,220673.0,5
Men+Women,May,Korean Red Cross,Composition Rate[%],%,9.3,9.4,9.5,8.7,9.4,9.1,9.5,9.5,8.8,9.4,9.0,8.7,9.5,9.2,9.2,8.9,8.8,9.4,8.7,5
Men+Women,May,Central Seoul,Donation Count,Unit,18483.0,20793.0,17197.0,17850.0,18766.0,18914,,,,,,,,23482.0,22053.0,21178.0,18309.0,19751.0,19698.0,5
Men+Women,May,Central Seoul,Composition Rate[%],%,8.8,9.4,9.2,8.6,9.0,7.5,,,,,,,,8.8,8.8,9.5,8.5,8.8,8.4,5
Men+Women,May,Western Seoul,Donation Count,Unit,11771.0,12504.0,13992.0,13918.0,19467.0,15981,25275.0,27047.0,26828.0,30847.0,30592.0,26714.0,27285.0,,,,,,,5
Men+Women,May,Western Seoul,Composition Rate[%],%,8.8,9.0,9.0,8.1,9.3,17.8,9.3,9.6,8.9,9.2,9.2,9.2,9.8,,,,,,,5
Men+Women,May,Southern Seoul,Donation Count,Unit,17284.0,17771.0,17087.0,15817.0,21045.0,18190,19462.0,22297.0,19357.0,20921.0,19532.0,17829.0,21368.0,19471.0,19845.0,16737.0,15692.0,17100.0,16579.0,5
Men+Women,May,Southern Seoul,Composition Rate[%],%,9.6,9.4,9.9,8.5,9.9,8.3,8.9,9.7,8.2,9.1,8.7,7.8,8.7,8.4,9.2,8.8,8.9,9.4,8.4,5
Men+Women,May,Eastern Seoul,Donation Count,Unit,15817.0,17707.0,15922.0,16703.0,17312.0,19855,23800.0,24395.0,24480.0,28386.0,24962.0,22505.0,24640.0,24629.0,24168.0,19406.0,19525.0,22107.0,21246.0,5
Men+Women,May,Eastern Seoul,Composition Rate[%],%,8.1,8.8,8.7,8.4,9.0,8,9.0,8.8,8.3,9.0,8.4,8.2,8.8,8.8,9.3,8.4,8.5,9.3,8.3,5
Men+Women,May,Busan,Donation Count,Unit,22064.0,20927.0,19636.0,19583.0,21817.0,22223,22290.0,23085.0,20802.0,22725.0,21271.0,18591.0,20429.0,20888.0,20369.0,18062.0,18158.0,21577.0,18788.0,5
Men+Women,May,Busan,Composition Rate[%],%,10.3,9.8,10.4,9.3,10.1,9.5,10.3,10.5,9.0,9.6,8.9,9.1,9.5,9.3,9.5,9.2,9.3,10.6,9.1,5
Men+Women,May,Daegu/Gyeongbuk,Donation Count,Unit,17695.0,18874.0,15446.0,17247.0,20013.0,18568,19143.0,21419.0,22470.0,25737.0,23114.0,20312.0,23245.0,22584.0,21010.0,16050.0,19967.0,21705.0,21368.0,5
Men+Women,May,Daegu/Gyeongbuk,Composition Rate[%],%,9.1,10.0,9.8,9.2,9.3,8.7,9.0,9.4,9.2,9.8,8.9,8.6,9.7,9.2,9.0,8.2,8.9,9.6,9.3,5
Men+Women,May,Incheon,Donation Count,Unit,11019.0,9691.0,10378.0,10417.0,13556.0,12112,16071.0,15485.0,15440.0,17274.0,17622.0,13249.0,14881.0,13403.0,13308.0,15184.0,14000.0,15162.0,15397.0,5
Men+Women,May,Incheon,Composition Rate[%],%,8.5,8.0,9.4,8.6,10.4,7.9,9.2,8.9,8.7,9.3,9.7,8.2,9.1,8.5,8.4,9.2,8.4,8.9,8.7,5
Men+Women,May,Ulsan,Donation Count,Unit,7096.0,7389.0,6011.0,5551.0,6521.0,6244,7456.0,7500.0,7460.0,8864.0,9015.0,7725.0,8352.0,8683.0,9000.0,7353.0,7658.0,8199.0,8448.0,5
Men+Women,May,Ulsan,Composition Rate[%],%,9.0,9.0,9.2,7.8,8.8,8.4,10.1,9.5,9.2,9.9,9.6,8.8,9.7,10.0,9.8,8.9,9.2,9.4,8.5,5
Men+Women,May,Gyeonggi,Donation Count,Unit,12393.0,13286.0,12259.0,11304.0,14728.0,15047,17005.0,16534.0,16445.0,19443.0,19519.0,17931.0,19969.0,17573.0,18626.0,19730.0,20186.0,19619.0,19054.0,5
Men+Women,May,Gyeonggi,Composition Rate[%],%,9.0,9.4,9.5,8.0,8.9,8.8,9.6,9.4,8.6,9.4,8.9,8.7,9.5,8.6,8.8,8.7,8.9,9.0,8.5,5
Men+Women,May,Gangwon,Donation Count,Unit,7107.0,6653.0,5695.0,6169.0,7012.0,6503,8437.0,9028.0,10180.0,11930.0,12541.0,12967.0,14524.0,13976.0,14132.0,12512.0,11926.0,11235.0,11224.0,5
Men+Women,May,Gangwon,Composition Rate[%],%,8.6,8.7,8.8,8.4,8.8,7.8,9.1,8.3,8.5,9.3,8.4,8.7,9.4,8.7,9.2,8.9,8.9,9.0,8.4,5
Men+Women,May,Chungbuk,Donation Count,Unit,7806.0,7783.0,7149.0,7695.0,9034.0,10123,9112.0,9759.0,9002.0,9638.0,8937.0,7593.0,8776.0,8717.0,8711.0,7465.0,7157.0,8112.0,7479.0,5
Men+Women,May,Chungbuk,Composition Rate[%],%,10.1,9.9,9.8,9.1,9.1,10,10.0,9.7,9.2,9.6,9.0,8.5,9.2,9.3,9.2,8.7,8.5,9.7,8.8,5
Men+Women,May,Daejeon/Chungnam,Donation Count,Unit,15795.0,13892.0,13861.0,15750.0,16943.0,17023,18584.0,19709.0,19713.0,21476.0,21907.0,21190.0,23318.0,24166.0,24729.0,22171.0,21864.0,22631.0,21108.0,5
Men+Women,May,Daejeon/Chungnam,Composition Rate[%],%,9.8,9.5,9.5,9.1,9.3,8.9,9.8,9.6,8.8,9.3,8.8,9.0,9.7,9.7,9.9,9.3,9.4,9.5,9.0,5
Men+Women,May,Jeonbuk,Donation Count,Unit,11485.0,12877.0,8775.0,9626.0,12152.0,12525,13124.0,13057.0,12035.0,12467.0,12185.0,10750.0,12607.0,9883.0,10337.0,8673.0,8875.0,9228.0,9040.0,5
Men+Women,May,Jeonbuk,Composition Rate[%],%,9.5,10.9,8.9,8.9,10.0,10,10.5,10.2,9.2,9.9,9.5,9.3,11.0,9.1,9.5,8.4,8.6,9.5,9.0,5
Men+Women,May,Jeonnam,Donation Count,Unit,17134.0,20905.0,18700.0,18446.0,21096.0,20028,19096.0,18606.0,19346.0,21044.0,20461.0,19007.0,22455.0,22238.0,19180.0,16328.0,16252.0,17738.0,16293.0,5
Men+Women,May,Jeonnam,Composition Rate[%],%,9.8,10.5,10.5,9.5,10.5,10.1,9.9,10.0,9.4,9.7,9.2,9.4,10.2,10.8,9.3,8.9,8.8,9.4,8.6,5
Men+Women,May,Gyeongnam,Donation Count,Unit,10374.0,9032.0,8717.0,8428.0,9948.0,11225,11150.0,11941.0,11949.0,12951.0,12511.0,10679.0,12023.0,13023.0,11039.0,11670.0,11313.0,11835.0,10939.0,5
Men+Women,May,Gyeongnam,Composition Rate[%],%,10.3,8.8,9.5,8.3,8.7,9.4,9.8,9.9,8.9,9.0,9.2,8.4,9.2,9.7,8.3,8.9,9.1,9.6,8.5,5
Men+Women,May,Jeju,Donation Count,Unit,2806.0,2531.0,2538.0,2818.0,3204.0,3407,3301.0,2835.0,2732.0,3401.0,3457.0,3444.0,3752.0,3401.0,3421.0,3856.0,3451.0,4016.0,4012.0,5
Men+Women,May,Jeju,Composition Rate[%],%,8.9,8.5,9.2,8.7,8.7,8.9,9.6,8.9,8.0,9.1,8.5,9.6,9.9,9.9,9.5,9.3,8.2,9.6,8.5,5
Men+Women,May,Outside of Korean Red Cross,Donation Count,Unit,5138.0,4911.0,5246.0,8538.0,10724.0,16247,16824.0,17808.0,22139.0,22924.0,19158.0,21135.0,21987.0,19183.0,15058.0,15552.0,15597.0,20103.0,23015.0,5
Men+Women,May,Outside of Korean Red Cross,Composition Rate[%],%,10.1,9.5,8.9,10.5,9.9,10.8,10.0,9.9,10.7,11.0,9.1,9.6,10.3,9.5,8.5,8.8,8.8,9.9,9.8,5
Men+Women,June,Total,Donation Count,Unit,191849.0,197937.0,177076.0,192024.0,225064.0,231046,207376.0,218602.0,239043.0,242439.0,245719.0,223390.0,233108.0,228152.0,224933.0,226746.0,212800.0,215279.0,232351.0,6
Men+Women,June,Total,Composition Rate[%],%,8.4,8.6,8.5,8.2,8.8,8.7,7.9,8.0,8.2,7.9,8.0,7.8,8.0,7.9,8.1,8.7,8.2,8.1,8.4,6
Men+Women,June,Korean Red Cross,Donation Count,Unit,187169.0,194799.0,172754.0,185340.0,216066.0,220303,194873.0,204063.0,222628.0,224263.0,229270.0,204236.0,216420.0,211546.0,210563.0,211916.0,196943.0,198520.0,211462.0,6
Men+Women,June,Korean Red Cross,Composition Rate[%],%,8.4,8.7,8.5,8.2,8.8,8.8,8.0,8.0,8.2,7.9,8.0,7.7,8.0,7.9,8.1,8.7,8.1,8.1,8.3,6
Men+Women,June,Central Seoul,Donation Count,Unit,17306.0,19092.0,15926.0,16838.0,17370.0,20173,,,,,,,,20849.0,20303.0,19808.0,18324.0,17572.0,20341.0,6
Men+Women,June,Central Seoul,Composition Rate[%],%,8.2,8.6,8.5,8.1,8.3,8,,,,,,,,7.8,8.1,8.9,8.5,7.9,8.7,6
Men+Women,June,Western Seoul,Donation Count,Unit,11442.0,12101.0,13502.0,13004.0,18329.0,14598,21634.0,22321.0,24613.0,27064.0,26697.0,21301.0,21355.0,,,,,,,6
Men+Women,June,Western Seoul,Composition Rate[%],%,8.6,8.7,8.7,7.6,8.8,16.3,8.0,7.9,8.1,8.1,8.0,7.3,7.7,,,,,,,6
Men+Women,June,Southern Seoul,Donation Count,Unit,16804.0,15256.0,15800.0,15157.0,18471.0,18780,17347.0,18261.0,20457.0,18260.0,18038.0,16573.0,18874.0,18164.0,16540.0,16845.0,14673.0,14786.0,16955.0,6
Men+Women,June,Southern Seoul,Composition Rate[%],%,9.3,8.0,9.1,8.1,8.7,8.5,8.0,8.0,8.7,8.0,8.0,7.3,7.7,7.9,7.7,8.9,8.3,8.1,8.6,6
Men+Women,June,Eastern Seoul,Donation Count,Unit,15672.0,17790.0,14217.0,14894.0,16977.0,19361,19165.0,21973.0,25518.0,24476.0,23668.0,20614.0,22106.0,22300.0,20649.0,22138.0,19592.0,19048.0,21110.0,6
Men+Women,June,Eastern Seoul,Composition Rate[%],%,8.0,8.9,7.8,7.5,8.8,7.8,7.2,8.0,8.6,7.8,7.9,7.5,7.9,8.0,7.9,9.6,8.5,8.0,8.3,6
Men+Women,June,Busan,Donation Count,Unit,18583.0,16708.0,17092.0,16490.0,17554.0,19263,16122.0,16225.0,18592.0,17526.0,18197.0,14900.0,17015.0,18776.0,17475.0,17318.0,14836.0,16655.0,16189.0,6
Men+Women,June,Busan,Composition Rate[%],%,8.7,7.9,9.0,7.8,8.1,8.3,7.4,7.4,8.1,7.4,7.6,7.3,7.9,8.4,8.2,8.8,7.6,8.2,7.9,6
Men+Women,June,Daegu/Gyeongbuk,Donation Count,Unit,15198.0,17038.0,12190.0,15138.0,17137.0,18307,17367.0,17198.0,18012.0,18738.0,20104.0,17402.0,19493.0,19483.0,19225.0,16322.0,18101.0,17949.0,18117.0,6
Men+Women,June,Daegu/Gyeongbuk,Composition Rate[%],%,7.8,9.0,7.7,8.1,8.0,8.6,8.2,7.6,7.4,7.1,7.7,7.3,8.1,7.9,8.3,8.3,8.0,8.0,7.9,6
Men+Women,June,Incheon,Donation Count,Unit,11114.0,10897.0,9438.0,10434.0,12139.0,13278,14186.0,14161.0,14851.0,14903.0,14941.0,12588.0,13227.0,11655.0,12874.0,14056.0,12385.0,14069.0,14446.0,6
Men+Women,June,Incheon,Composition Rate[%],%,8.6,9.0,8.6,8.6,9.3,8.6,8.1,8.2,8.4,8.0,8.3,7.8,8.1,7.4,8.1,8.5,7.4,8.2,8.2,6
Men+Women,June,Ulsan,Donation Count,Unit,6694.0,7681.0,6015.0,6825.0,7176.0,6911,6008.0,6393.0,6686.0,6891.0,7929.0,6425.0,7211.0,6884.0,7349.0,7489.0,6651.0,6928.0,8213.0,6
Men+Women,June,Ulsan,Composition Rate[%],%,8.5,9.4,9.2,9.6,9.7,9.3,8.2,8.1,8.2,7.7,8.5,7.4,8.4,7.9,8.0,9.1,8.0,8.0,8.3,6
Men+Women,June,Gyeonggi,Donation Count,Unit,10782.0,13077.0,11282.0,11751.0,15610.0,15094,14522.0,14411.0,16360.0,17135.0,15805.0,15501.0,16397.0,15719.0,17131.0,19693.0,17700.0,16895.0,17723.0,6
Men+Women,June,Gyeonggi,Composition Rate[%],%,7.8,9.2,8.7,8.3,9.5,8.8,8.2,8.2,8.6,8.3,7.2,7.6,7.8,7.7,8.1,8.7,7.8,7.8,7.9,6
Men+Women,June,Gangwon,Donation Count,Unit,6442.0,6677.0,4988.0,6146.0,5862.0,6648,7598.0,8619.0,8981.0,9491.0,12750.0,12346.0,12644.0,13191.0,12234.0,12183.0,10691.0,10669.0,11888.0,6
Men+Women,June,Gangwon,Composition Rate[%],%,7.8,8.7,7.7,8.4,7.3,7.9,8.2,8.0,7.5,7.4,8.5,8.2,8.2,8.2,8.0,8.7,8.0,8.5,8.9,6
Men+Women,June,Chungbuk,Donation Count,Unit,6789.0,6588.0,5967.0,6716.0,8481.0,8619,7005.0,7864.0,7614.0,8059.0,8890.0,7388.0,7605.0,7167.0,7564.0,7219.0,6782.0,7115.0,7515.0,6
Men+Women,June,Chungbuk,Composition Rate[%],%,8.8,8.3,8.2,7.9,8.5,8.5,7.7,7.9,7.8,8.0,8.9,8.3,8.0,7.6,8.0,8.4,8.0,8.5,8.8,6
Men+Women,June,Daejeon/Chungnam,Donation Count,Unit,13924.0,12664.0,11693.0,14179.0,16577.0,16310,15600.0,16240.0,18344.0,19372.0,19416.0,18839.0,19426.0,19737.0,20874.0,19772.0,19253.0,19704.0,19974.0,6
Men+Women,June,Daejeon/Chungnam,Composition Rate[%],%,8.6,8.6,8.0,8.2,9.1,8.5,8.2,7.9,8.2,8.3,7.8,8.0,8.1,7.9,8.4,8.3,8.2,8.3,8.5,6
Men+Women,June,Jeonbuk,Donation Count,Unit,10428.0,10733.0,7660.0,9280.0,11176.0,11021,10561.0,11323.0,11296.0,9740.0,9410.0,10506.0,9769.0,8373.0,9088.0,8927.0,9335.0,8096.0,8398.0,6
Men+Women,June,Jeonbuk,Composition Rate[%],%,8.6,9.0,7.8,8.6,9.2,8.8,8.4,8.9,8.6,7.8,7.3,9.0,8.6,7.7,8.3,8.7,9.1,8.3,8.4,6
Men+Women,June,Jeonnam,Donation Count,Unit,14720.0,16275.0,15918.0,18091.0,19562.0,18103,15391.0,16813.0,17283.0,17962.0,18240.0,16615.0,18012.0,16273.0,16066.0,15756.0,14593.0,15225.0,15263.0,6
Men+Women,June,Jeonnam,Composition Rate[%],%,8.4,8.1,8.9,9.3,9.7,9.1,8.0,9.1,8.4,8.2,8.2,8.2,8.2,7.9,7.8,8.6,7.9,8.0,8.1,6
Men+Women,June,Gyeongnam,Donation Count,Unit,8483.0,9221.0,8739.0,8044.0,9956.0,10041,9427.0,9626.0,11124.0,11553.0,11224.0,9782.0,10105.0,10406.0,10240.0,10817.0,10354.0,10319.0,11031.0,6
Men+Women,June,Gyeongnam,Composition Rate[%],%,8.4,9.0,9.5,7.9,8.7,8.4,8.2,8.0,8.3,8.1,8.3,7.7,7.7,7.7,7.7,8.3,8.3,8.4,8.5,6
Men+Women,June,Jeju,Donation Count,Unit,2788.0,3001.0,2327.0,2353.0,3689.0,3796,2940.0,2635.0,2897.0,3093.0,3961.0,3456.0,3181.0,2569.0,2951.0,3573.0,3673.0,3490.0,4299.0,6
Men+Women,June,Jeju,Composition Rate[%],%,8.8,10.1,8.4,7.2,10.0,9.9,8.6,8.3,8.4,8.3,9.7,9.7,8.4,7.5,8.2,8.6,8.7,8.4,9.1,6
Men+Women,June,Outside of Korean Red Cross,Donation Count,Unit,4680.0,3138.0,4322.0,6684.0,8998.0,10743,12503.0,14539.0,16415.0,18176.0,16449.0,19154.0,16688.0,16606.0,14370.0,14830.0,15857.0,16759.0,20889.0,6
Men+Women,June,Outside of Korean Red Cross,Composition Rate[%],%,9.2,6.0,7.3,8.2,8.3,7.2,7.4,8.1,8.0,8.7,7.8,8.7,7.8,8.2,8.1,8.4,8.9,8.2,8.9,6
Men+Women,July,Total,Donation Count,Unit,188587.0,187759.0,176664.0,203659.0,228838.0,237984,215495.0,237528.0,256444.0,279004.0,274766.0,244890.0,262994.0,248124.0,243983.0,231564.0,217441.0,218473.0,241955.0,7
Men+Women,July,Total,Composition Rate[%],%,8.3,8.2,8.5,8.7,8.9,8.9,8.2,8.7,8.8,9.1,8.9,8.5,9.0,8.6,8.7,8.9,8.3,8.2,8.7,7
Men+Women,July,Korean Red Cross,Donation Count,Unit,184885.0,184340.0,172156.0,196853.0,220712.0,226132,201584.0,220933.0,238842.0,261697.0,256506.0,225022.0,244054.0,228749.0,229095.0,215264.0,201154.0,199838.0,222002.0,7
Men+Women,July,Korean Red Cross,Composition Rate[%],%,8.3,8.2,8.5,8.7,9.0,9,8.2,8.7,8.8,9.2,8.9,8.5,9.0,8.5,8.8,8.8,8.3,8.2,8.7,7
Men+Women,July,Central Seoul,Donation Count,Unit,17776.0,18884.0,15916.0,17908.0,17655.0,25250,,,,,,,,23081.0,21494.0,18910.0,17258.0,19134.0,21354.0,7
Men+Women,July,Central Seoul,Composition Rate[%],%,8.4,8.5,8.5,8.6,8.5,10,,,,,,,,8.7,8.6,8.5,8.0,8.6,9.1,7
Men+Women,July,Western Seoul,Donation Count,Unit,11107.0,10377.0,14129.0,14792.0,19246.0,-,22622.0,25477.0,25970.0,30775.0,29102.0,24924.0,24686.0,,,,,,,7
Men+Women,July,Western Seoul,Composition Rate[%],%,8.3,7.5,9.1,8.7,9.2,-,8.3,9.0,8.6,9.2,8.8,8.6,8.9,,,,,,,7
Men+Women,July,Southern Seoul,Donation Count,Unit,13057.0,14625.0,14996.0,16338.0,20234.0,23139,17927.0,20134.0,21651.0,21386.0,20273.0,18381.0,23512.0,20203.0,18762.0,17015.0,13464.0,15717.0,17632.0,7
Men+Women,July,Southern Seoul,Composition Rate[%],%,7.2,7.7,8.7,8.7,9.5,10.5,8.2,8.8,9.2,9.3,9.0,8.1,9.5,8.8,8.7,8.9,7.6,8.6,9.0,7
Men+Women,July,Eastern Seoul,Donation Count,Unit,16423.0,17977.0,14055.0,18075.0,17601.0,24290,22583.0,26835.0,27800.0,31624.0,26448.0,22503.0,26396.0,23962.0,22671.0,18864.0,18276.0,19265.0,21952.0,7
Men+Women,July,Eastern Seoul,Composition Rate[%],%,8.4,9.0,7.7,9.1,9.1,9.8,8.5,9.7,9.4,10.0,8.9,8.2,9.4,8.6,8.7,8.1,7.9,8.1,8.6,7
Men+Women,July,Busan,Donation Count,Unit,17662.0,18173.0,16845.0,17222.0,17827.0,20610,18379.0,17677.0,19701.0,21390.0,21524.0,17931.0,20642.0,19451.0,18037.0,18279.0,16652.0,17089.0,17321.0,7
Men+Women,July,Busan,Composition Rate[%],%,8.3,8.5,8.9,8.2,8.2,8.8,8.5,8.1,8.5,9.1,9.0,8.8,9.6,8.7,8.4,9.3,8.5,8.4,8.4,7
Men+Women,July,Daegu/Gyeongbuk,Donation Count,Unit,16526.0,15553.0,11695.0,14880.0,19094.0,18208,17483.0,17688.0,20469.0,22838.0,23384.0,19446.0,20529.0,19644.0,20463.0,17115.0,17907.0,14711.0,18735.0,7
Men+Women,July,Daegu/Gyeongbuk,Composition Rate[%],%,8.5,8.2,7.4,7.9,8.9,8.5,8.3,7.8,8.4,8.7,9.0,8.2,8.5,8.0,8.8,8.7,7.9,6.5,8.2,7
Men+Women,July,Incheon,Donation Count,Unit,10842.0,9137.0,9354.0,10320.0,12541.0,16160,15216.0,15242.0,16984.0,18938.0,15982.0,13991.0,14455.0,13851.0,14151.0,15046.0,13641.0,14508.0,16720.0,7
Men+Women,July,Incheon,Composition Rate[%],%,8.4,7.6,8.5,8.5,9.6,10.5,8.7,8.8,9.6,10.2,8.8,8.7,8.8,8.8,8.9,9.1,8.2,8.5,9.5,7
Men+Women,July,Ulsan,Donation Count,Unit,7176.0,6509.0,5703.0,6846.0,6608.0,6360,5897.0,6683.0,6816.0,8024.0,8656.0,7362.0,7434.0,6999.0,7772.0,7894.0,7151.0,6828.0,8142.0,7
Men+Women,July,Ulsan,Composition Rate[%],%,9.1,7.9,8.7,9.6,8.9,8.6,8.0,8.5,8.4,9.0,9.2,8.4,8.6,8.1,8.5,9.6,8.6,7.8,8.2,7
Men+Women,July,Gyeonggi,Donation Count,Unit,10673.0,11714.0,11027.0,12900.0,15295.0,16098,14210.0,16273.0,17293.0,19950.0,20526.0,18005.0,18641.0,17484.0,19006.0,20879.0,19394.0,17870.0,19206.0,7
Men+Women,July,Gyeonggi,Composition Rate[%],%,7.7,8.3,8.5,9.1,9.3,9.4,8.0,9.3,9.0,9.7,9.4,8.8,8.8,8.6,9.0,9.2,8.6,8.2,8.5,7
Men+Women,July,Gangwon,Donation Count,Unit,6927.0,5495.0,5620.0,6393.0,7415.0,8365,7837.0,8963.0,11246.0,11292.0,14610.0,13373.0,13662.0,13912.0,13757.0,13117.0,10083.0,10617.0,10959.0,7
Men+Women,July,Gangwon,Composition Rate[%],%,8.3,7.2,8.7,8.7,9.3,10,8.5,8.3,9.3,8.8,9.8,8.9,8.8,8.6,9.0,9.3,7.5,8.5,8.2,7
