month,surgery,year,units
January,Hysterectomy - Total abdominal hysterectomy,2007,2156.8
January,Cesarean Section (C-Section) - Low cervical cesarean section,2007,4032.6
January,Hip Replacement Surgery - Total hip replacement,2007,848.1
January,Knee Replacement Surgery - Total knee replacement,2007,7440.9
January,Partial Mastectomy - Mastectomy,2007,0.0
January,Total Mastectomy - Mastectomy,2007,0.0
January,Skull Base Surgery - Craniotomy and removal of brain tumor,2007,45.1
January,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2007,496.1
January,Gastrectomy - Total gastrectomy,2007,165.3
January,Liver Resection - Wedge resection of liver,2007,77.8
January,Hepatic Embolization - Lobectomy of liver,2007,1456.5
January,Thyroid Surgery - Bilateral thyroidectomy,2007,0.0
January,Congenital Heart Defect Surgery - PDA ligatio,2007,1814.4
January,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2007,0.0
January,Cleft Lip and Palate Surgery - Mastoidectomy,2007,0.0
January,Hemorrhoidectomy,2007,0.0
January,Endoscopic Spine Surgery - Laminectomy,2007,181.2
January,General Spine Surgery - Laminectomy,2007,4205.2
January,Endoscopic Sinus Surgery - Mastoidectomy,2007,0.0
January,General Sinus Surgery - Mastoidectomy,2007,0.0
January,Stem Cell Transplantation - Liver transplantation,2007,0.0
February,Cataract surgery,2007,0.0
February,Mastoidectomy,2007,0.0
February,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2007,676.8
February,Stent Insertion - Aortic valve replacement,2007,5009.4
February,Coronary Artery Bypass Graft - Graft replacement of Aorta,2007,1224.0
February,Cardiac Catheterization - Aortic valve replacement,2007,295.2
February,Varicose Vein Ligation and Stripping - PDA ligation,2007,4841.2
February,Appendectomy - Exploratory Laparotomy,2007,2286.9
February,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2007,810.0
February,Cholecystectomy - Laparoscopic cholecystectomy,2007,0.0
February,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2007,425.7
February,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2007,895.2
February,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2007,37.6
February,Prostatectomy - Prostatectomy,2007,17.4
February,Hysterectomy - Total abdominal hysterectomy,2007,1572.8
February,Cesarean Section (C-Section) - Low cervical cesarean section,2007,3818.7
February,Hip Replacement Surgery - Total hip replacement,2007,570.9
February,Knee Replacement Surgery - Total knee replacement,2007,4144.6
February,Partial Mastectomy - Mastectomy,2007,0.0
February,Total Mastectomy - Mastectomy,2007,0.0
February,Skull Base Surgery - Craniotomy and removal of brain tumor,2007,33.0
February,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2007,394.9
February,Gastrectomy - Total gastrectomy,2007,119.5
February,Liver Resection - Wedge resection of liver,2007,67.8
February,Hepatic Embolization - Lobectomy of liver,2007,1144.0
February,Thyroid Surgery - Bilateral thyroidectomy,2007,0.0
February,Congenital Heart Defect Surgery - PDA ligatio,2007,1391.6
February,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2007,0.0
February,Cleft Lip and Palate Surgery - Mastoidectomy,2007,0.0
February,Hemorrhoidectomy,2007,0.0
February,Endoscopic Spine Surgery - Laminectomy,2007,148.0
February,General Spine Surgery - Laminectomy,2007,3179.6
February,Endoscopic Sinus Surgery - Mastoidectomy,2007,0.0
February,General Sinus Surgery - Mastoidectomy,2007,0.0
February,Stem Cell Transplantation - Liver transplantation,2007,0.0
March,Cataract surgery,2007,0.0
March,Mastoidectomy,2007,0.0
March,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2007,646.2
March,Stent Insertion - Aortic valve replacement,2007,6114.6
March,Coronary Artery Bypass Graft - Graft replacement of Aorta,2007,1662.6
March,Cardiac Catheterization - Aortic valve replacement,2007,327.6
March,Varicose Vein Ligation and Stripping - PDA ligation,2007,4810.4
March,Appendectomy - Exploratory Laparotomy,2007,2681.4
March,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2007,1042.2
March,Cholecystectomy - Laparoscopic cholecystectomy,2007,0.0
March,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2007,486.6
March,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2007,862.5
March,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2007,46.7
March,Prostatectomy - Prostatectomy,2007,23.6
March,Hysterectomy - Total abdominal hysterectomy,2007,1608.2
March,Cesarean Section (C-Section) - Low cervical cesarean section,2007,4268.7
March,Hip Replacement Surgery - Total hip replacement,2007,819.5
March,Knee Replacement Surgery - Total knee replacement,2007,6293.4
March,Partial Mastectomy - Mastectomy,2007,0.0
March,Total Mastectomy - Mastectomy,2007,0.0
March,Skull Base Surgery - Craniotomy and removal of brain tumor,2007,29.7
March,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2007,480.7
March,Gastrectomy - Total gastrectomy,2007,155.7
March,Liver Resection - Wedge resection of liver,2007,78.8
March,Hepatic Embolization - Lobectomy of liver,2007,1373.5
March,Thyroid Surgery - Bilateral thyroidectomy,2007,0.0
March,Congenital Heart Defect Surgery - PDA ligatio,2007,1635.2
March,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2007,0.0
March,Cleft Lip and Palate Surgery - Mastoidectomy,2007,0.0
March,Hemorrhoidectomy,2007,0.0
March,Endoscopic Spine Surgery - Laminectomy,2007,133.6
March,General Spine Surgery - Laminectomy,2007,3799.2
March,Endoscopic Sinus Surgery - Mastoidectomy,2007,0.0
March,General Sinus Surgery - Mastoidectomy,2007,0.0
March,Stem Cell Transplantation - Liver transplantation,2007,0.0
April,Cataract surgery,2007,0.0
April,Mastoidectomy,2007,0.0
April,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2007,631.8
April,Stent Insertion - Aortic valve replacement,2007,5517.0
April,Coronary Artery Bypass Graft - Graft replacement of Aorta,2007,1484.1
April,Cardiac Catheterization - Aortic valve replacement,2007,250.2
April,Varicose Vein Ligation and Stripping - PDA ligation,2007,4482.8
April,Appendectomy - Exploratory Laparotomy,2007,2661.6
April,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2007,923.4
April,Cholecystectomy - Laparoscopic cholecystectomy,2007,0.0
April,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2007,485.7
April,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2007,777.3
April,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2007,50.1
April,Prostatectomy - Prostatectomy,2007,25.4
April,Hysterectomy - Total abdominal hysterectomy,2007,1517.6
April,Cesarean Section (C-Section) - Low cervical cesarean section,2007,3836.4
April,Hip Replacement Surgery - Total hip replacement,2007,708.4
April,Knee Replacement Surgery - Total knee replacement,2007,5491.0
April,Partial Mastectomy - Mastectomy,2007,0.0
April,Total Mastectomy - Mastectomy,2007,0.0
April,Skull Base Surgery - Craniotomy and removal of brain tumor,2007,40.7
April,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2007,404.8
April,Gastrectomy - Total gastrectomy,2007,151.0
April,Liver Resection - Wedge resection of liver,2007,70.2
April,Hepatic Embolization - Lobectomy of liver,2007,1412.0
April,Thyroid Surgery - Bilateral thyroidectomy,2007,0.0
April,Congenital Heart Defect Surgery - PDA ligatio,2007,1416.8
April,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2007,0.0
April,Cleft Lip and Palate Surgery - Mastoidectomy,2007,0.0
April,Hemorrhoidectomy,2007,0.0
April,Endoscopic Spine Surgery - Laminectomy,2007,116.8
April,General Spine Surgery - Laminectomy,2007,3759.6
April,Endoscopic Sinus Surgery - Mastoidectomy,2007,0.0
April,General Sinus Surgery - Mastoidectomy,2007,0.0
April,Stem Cell Transplantation - Liver transplantation,2007,0.0
May,Cataract surgery,2007,0.0
May,Mastoidectomy,2007,0.0
May,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2007,705.6
May,Stent Insertion - Aortic valve replacement,2007,5857.2
May,Coronary Artery Bypass Graft - Graft replacement of Aorta,2007,1499.4
May,Cardiac Catheterization - Aortic valve replacement,2007,311.4
May,Varicose Vein Ligation and Stripping - PDA ligation,2007,5079.2
May,Appendectomy - Exploratory Laparotomy,2007,2829.6
May,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2007,952.2
May,Cholecystectomy - Laparoscopic cholecystectomy,2007,0.0
May,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2007,480.9
May,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2007,819.9
May,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2007,43.5
May,Prostatectomy - Prostatectomy,2007,24.3
May,Hysterectomy - Total abdominal hysterectomy,2007,1585.6
May,Cesarean Section (C-Section) - Low cervical cesarean section,2007,3890.1
May,Hip Replacement Surgery - Total hip replacement,2007,685.3
May,Knee Replacement Surgery - Total knee replacement,2007,5281.9
May,Partial Mastectomy - Mastectomy,2007,0.0
May,Total Mastectomy - Mastectomy,2007,0.0
May,Skull Base Surgery - Craniotomy and removal of brain tumor,2007,55.0
May,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2007,458.7
May,Gastrectomy - Total gastrectomy,2007,137.7
May,Liver Resection - Wedge resection of liver,2007,73.0
May,Hepatic Embolization - Lobectomy of liver,2007,1376.5
May,Thyroid Surgery - Bilateral thyroidectomy,2007,0.0
May,Congenital Heart Defect Surgery - PDA ligatio,2007,1534.4
May,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2007,0.0
May,Cleft Lip and Palate Surgery - Mastoidectomy,2007,0.0
May,Hemorrhoidectomy,2007,0.0
May,Endoscopic Spine Surgery - Laminectomy,2007,124.8
May,General Spine Surgery - Laminectomy,2007,4014.4
May,Endoscopic Sinus Surgery - Mastoidectomy,2007,0.0
May,General Sinus Surgery - Mastoidectomy,2007,0.0
May,Stem Cell Transplantation - Liver transplantation,2007,0.0
June,Cataract surgery,2007,0.0
June,Mastoidectomy,2007,0.0
June,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2007,577.8
June,Stent Insertion - Aortic valve replacement,2007,5211.0
June,Coronary Artery Bypass Graft - Graft replacement of Aorta,2007,1346.4
June,Cardiac Catheterization - Aortic valve replacement,2007,286.2
June,Varicose Vein Ligation and Stripping - PDA ligation,2007,6269.2
June,Appendectomy - Exploratory Laparotomy,2007,2902.5
June,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2007,973.8
June,Cholecystectomy - Laparoscopic cholecystectomy,2007,0.0
June,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2007,481.5
June,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2007,806.7
June,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2007,41.4
June,Prostatectomy - Prostatectomy,2007,19.4
June,Hysterectomy - Total abdominal hysterectomy,2007,1473.0
June,Cesarean Section (C-Section) - Low cervical cesarean section,2007,3625.5
June,Hip Replacement Surgery - Total hip replacement,2007,649.0
June,Knee Replacement Surgery - Total knee replacement,2007,5045.6
June,Partial Mastectomy - Mastectomy,2007,0.0
June,Total Mastectomy - Mastectomy,2007,0.0
June,Skull Base Surgery - Craniotomy and removal of brain tumor,2007,37.4
June,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2007,448.8
June,Gastrectomy - Total gastrectomy,2007,156.9
June,Liver Resection - Wedge resection of liver,2007,69.8
June,Hepatic Embolization - Lobectomy of liver,2007,1291.5
June,Thyroid Surgery - Bilateral thyroidectomy,2007,0.0
June,Congenital Heart Defect Surgery - PDA ligatio,2007,1391.6
June,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2007,0.0
June,Cleft Lip and Palate Surgery - Mastoidectomy,2007,0.0
June,Hemorrhoidectomy,2007,0.0
June,Endoscopic Spine Surgery - Laminectomy,2007,108.4
June,General Spine Surgery - Laminectomy,2007,3679.2
June,Endoscopic Sinus Surgery - Mastoidectomy,2007,0.0
June,General Sinus Surgery - Mastoidectomy,2007,0.0
June,Stem Cell Transplantation - Liver transplantation,2007,0.0
July,Cataract surgery,2007,0.0
July,Mastoidectomy,2007,0.0
July,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2007,738.0
July,Stent Insertion - Aortic valve replacement,2007,5410.8
July,Coronary Artery Bypass Graft - Graft replacement of Aorta,2007,1387.2
July,Cardiac Catheterization - Aortic valve replacement,2007,302.4
July,Varicose Vein Ligation and Stripping - PDA ligation,2007,6627.6
July,Appendectomy - Exploratory Laparotomy,2007,2916.0
July,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2007,1002.6
July,Cholecystectomy - Laparoscopic cholecystectomy,2007,0.0
July,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2007,525.6
July,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2007,917.1
July,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2007,41.1
July,Prostatectomy - Prostatectomy,2007,24.6
July,Hysterectomy - Total abdominal hysterectomy,2007,1810.6
July,Cesarean Section (C-Section) - Low cervical cesarean section,2007,3852.9
July,Hip Replacement Surgery - Total hip replacement,2007,687.5
July,Knee Replacement Surgery - Total knee replacement,2007,4952.1
July,Partial Mastectomy - Mastectomy,2007,0.0
July,Total Mastectomy - Mastectomy,2007,0.0
July,Skull Base Surgery - Craniotomy and removal of brain tumor,2007,31.9
July,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2007,449.9
July,Gastrectomy - Total gastrectomy,2007,157.5
July,Liver Resection - Wedge resection of liver,2007,77.2
July,Hepatic Embolization - Lobectomy of liver,2007,1454.0
July,Thyroid Surgery - Bilateral thyroidectomy,2007,0.0
July,Congenital Heart Defect Surgery - PDA ligatio,2007,1500.8
July,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2007,0.0
July,Cleft Lip and Palate Surgery - Mastoidectomy,2007,0.0
July,Hemorrhoidectomy,2007,0.0
July,Endoscopic Spine Surgery - Laminectomy,2007,114.4
July,General Spine Surgery - Laminectomy,2007,3700.8
July,Endoscopic Sinus Surgery - Mastoidectomy,2007,0.0
July,General Sinus Surgery - Mastoidectomy,2007,0.0
July,Stem Cell Transplantation - Liver transplantation,2007,0.0
August,Cataract surgery,2007,0.0
August,Mastoidectomy,2007,0.0
August,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2007,604.8
August,Stent Insertion - Aortic valve replacement,2007,5443.2
August,Coronary Artery Bypass Graft - Graft replacement of Aorta,2007,1555.5
August,Cardiac Catheterization - Aortic valve replacement,2007,388.8
August,Varicose Vein Ligation and Stripping - PDA ligation,2007,7504.0
August,Appendectomy - Exploratory Laparotomy,2007,2761.8
August,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2007,898.2
August,Cholecystectomy - Laparoscopic cholecystectomy,2007,0.0
August,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2007,517.5
August,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2007,1013.7
August,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2007,40.0
August,Prostatectomy - Prostatectomy,2007,21.2
August,Hysterectomy - Total abdominal hysterectomy,2007,1819.6
August,Cesarean Section (C-Section) - Low cervical cesarean section,2007,4245.0
August,Hip Replacement Surgery - Total hip replacement,2007,623.7
August,Knee Replacement Surgery - Total knee replacement,2007,4413.2
August,Partial Mastectomy - Mastectomy,2007,0.0
August,Total Mastectomy - Mastectomy,2007,0.0
