year,gender,type,source,count
2017,Men,Type B,Eastern Seoul,53442
2017,Men,Type B,Busan,40068
2017,Men,Type B,Daegu/Gyeongbook,46532
2017,Men,Type B,Incheon,30932
2017,Men,Type B,Ulsan,17393
2017,Men,Type B,Gyeonggi,41961
2017,Men,Type B,Gangwon,35178
2017,Men,Type B,Chungbook,20086
2017,Men,Type B,Daejeon/Sejong/Chungnaam,46736
2017,Men,Type B,Jeonbook,22241
2017,Men,Type B,Gwangju/Jeonnaam,37172
2017,Men,Type B,Gyeongnaam,26338
2017,Men,Type B,Jeju,7742
2017,Men,Type B,Korean Red Cross ¿Ü,38100
2017,Men,Type AB,Korean Red Cross,227561
2017,Men,Type AB,Central Seoul,
2017,Men,Type AB,Western Seoul,23448
2017,Men,Type AB,Southern Seoul,21630
2017,Men,Type AB,Eastern Seoul,22876
2017,Men,Type AB,Busan,16856
2017,Men,Type AB,Daegu/Gyeongbook,19617
2017,Men,Type AB,Incheon,12979
2017,Men,Type AB,Ulsan,7474
2017,Men,Type AB,Gyeonggi,18206
2017,Men,Type AB,Gangwon,14304
2017,Men,Type AB,Chungbook,8327
2017,Men,Type AB,Daejeon/Sejong/Chungnaam,19596
2017,Men,Type AB,Jeonbook,10358
2017,Men,Type AB,Gwangju/Jeonnaam,17452
2017,Men,Type AB,Gyeongnaam,11565
2017,Men,Type AB,Jeju,2873
2017,Men,Type AB,Korean Red Cross ¿Ü,16185
2017,Men,RH(-),Korean Red Cross,7974
2017,Men,RH(-),Central Seoul,
2017,Men,RH(-),Western Seoul,859
2017,Men,RH(-),Southern Seoul,804
2017,Men,RH(-),Eastern Seoul,819
2017,Men,RH(-),Busan,611
2017,Men,RH(-),Daegu/Gyeongbook,694
2017,Men,RH(-),Incheon,487
2017,Men,RH(-),Ulsan,267
2017,Men,RH(-),Gyeonggi,731
2017,Men,RH(-),Gangwon,457
2017,Men,RH(-),Chungbook,262
2017,Men,RH(-),Daejeon/Sejong/Chungnaam,655
2017,Men,RH(-),Jeonbook,343
2017,Men,RH(-),Gwangju/Jeonnaam,522
2017,Men,RH(-),Gyeongnaam,376
2017,Men,RH(-),Jeju,87
2017,Men,RH(-),Korean Red Cross ¿Ü,497
2017,Men,Type O,Korean Red Cross,2434
2017,Men,Type O,Central Seoul,
2017,Men,Type O,Western Seoul,334
2017,Men,Type O,Southern Seoul,232
2017,Men,Type O,Eastern Seoul,222
2017,Men,Type O,Busan,186
2017,Men,Type O,Daegu/Gyeongbook,218
2017,Men,Type O,Incheon,120
2017,Men,Type O,Ulsan,113
2017,Men,Type O,Gyeonggi,267
2017,Men,Type O,Gangwon,117
2017,Men,Type O,Chungbook,69
2017,Men,Type O,Daejeon/Sejong/Chungnaam,171
2017,Men,Type O,Jeonbook,95
2017,Men,Type O,Gwangju/Jeonnaam,159
2017,Men,Type O,Gyeongnaam,100
2017,Men,Type O,Jeju,31
2017,Men,Type O,Korean Red Cross ¿Ü,135
2017,Men,Type A,Korean Red Cross,2569
2017,Men,Type A,Central Seoul,
2017,Men,Type A,Western Seoul,228
2017,Men,Type A,Southern Seoul,228
2017,Men,Type A,Eastern Seoul,286
2017,Men,Type A,Busan,195
2017,Men,Type A,Daegu/Gyeongbook,206
2017,Men,Type A,Incheon,181
2017,Men,Type A,Ulsan,73
2017,Men,Type A,Gyeonggi,199
2017,Men,Type A,Gangwon,166
2017,Men,Type A,Chungbook,82
2017,Men,Type A,Daejeon/Sejong/Chungnaam,245
2017,Men,Type A,Jeonbook,127
2017,Men,Type A,Gwangju/Jeonnaam,174
2017,Men,Type A,Gyeongnaam,154
2017,Men,Type A,Jeju,25
2017,Men,Type A,Korean Red Cross ¿Ü,186
2017,Men,Type B,Korean Red Cross,2076
2017,Men,Type B,Central Seoul,
2017,Men,Type B,Western Seoul,207
2017,Men,Type B,Southern Seoul,231
2017,Men,Type B,Eastern Seoul,234
2017,Men,Type B,Busan,181
2017,Men,Type B,Daegu/Gyeongbook,170
2017,Men,Type B,Incheon,142
2017,Men,Type B,Ulsan,54
2017,Men,Type B,Gyeonggi,186
2017,Men,Type B,Gangwon,117
2017,Men,Type B,Chungbook,95
2017,Men,Type B,Daejeon/Sejong/Chungnaam,161
2017,Men,Type B,Jeonbook,86
2017,Men,Type B,Gwangju/Jeonnaam,117
2017,Men,Type B,Gyeongnaam,75
2017,Men,Type B,Jeju,20
2017,Men,Type B,Korean Red Cross ¿Ü,107
2017,Men,Type AB,Korean Red Cross,895
2017,Men,Type AB,Central Seoul,
2017,Men,Type AB,Western Seoul,90
2017,Men,Type AB,Southern Seoul,113
2017,Men,Type AB,Eastern Seoul,77
2017,Men,Type AB,Busan,49
2017,Men,Type AB,Daegu/Gyeongbook,100
2017,Men,Type AB,Incheon,44
2017,Men,Type AB,Ulsan,27
2017,Men,Type AB,Gyeonggi,79
2017,Men,Type AB,Gangwon,57
2017,Men,Type AB,Chungbook,16
2017,Men,Type AB,Daejeon/Sejong/Chungnaam,78
2017,Men,Type AB,Jeonbook,35
2017,Men,Type AB,Gwangju/Jeonnaam,72
2017,Men,Type AB,Gyeongnaam,47
2017,Men,Type AB,Jeju,11
2017,Men,Type AB,Korean Red Cross ¿Ü,69
2017,Women,RH(+),Korean Red Cross,722714
2017,Women,RH(+),Central Seoul,
2017,Women,RH(+),Western Seoul,75155
2017,Women,RH(+),Southern Seoul,61114
2017,Women,RH(+),Eastern Seoul,78072
2017,Women,RH(+),Busan,63136
2017,Women,RH(+),Daegu/Gyeongbook,67901
2017,Women,RH(+),Incheon,47550
2017,Women,RH(+),Ulsan,20273
2017,Women,RH(+),Gyeonggi,50848
2017,Women,RH(+),Gangwon,27491
2017,Women,RH(+),Chungbook,23553
2017,Women,RH(+),Daejeon/Sejong/Chungnaam,67343
2017,Women,RH(+),Jeonbook,26931
2017,Women,RH(+),Gwangju/Jeonnaam,72305
2017,Women,RH(+),Gyeongnaam,28978
2017,Women,RH(+),Jeju,12064
2017,Women,RH(+),Korean Red Cross ¿Ü,70180
2017,Women,Type O,Korean Red Cross,202037
2017,Women,Type O,Central Seoul,
2017,Women,Type O,Western Seoul,21059
2017,Women,Type O,Southern Seoul,17143
2017,Women,Type O,Eastern Seoul,22422
2017,Women,Type O,Busan,17335
2017,Women,Type O,Daegu/Gyeongbook,19361
2017,Women,Type O,Incheon,13232
2017,Women,Type O,Ulsan,5715
2017,Women,Type O,Gyeonggi,14612
2017,Women,Type O,Gangwon,8069
2017,Women,Type O,Chungbook,6625
2017,Women,Type O,Daejeon/Sejong/Chungnaam,18585
2017,Women,Type O,Jeonbook,7114
2017,Women,Type O,Gwangju/Jeonnaam,19372
2017,Women,Type O,Gyeongnaam,8058
2017,Women,Type O,Jeju,3335
2017,Women,Type O,Korean Red Cross ¿Ü,19340
2017,Women,Type A,Korean Red Cross,243762
2017,Women,Type A,Central Seoul,
2017,Women,Type A,Western Seoul,25299
2017,Women,Type A,Southern Seoul,20567
2017,Women,Type A,Eastern Seoul,26010
2017,Women,Type A,Busan,21675
2017,Women,Type A,Daegu/Gyeongbook,22342
2017,Women,Type A,Incheon,15952
2017,Women,Type A,Ulsan,6623
2017,Women,Type A,Gyeonggi,16741
2017,Women,Type A,Gangwon,8589
2017,Women,Type A,Chungbook,7703
2017,Women,Type A,Daejeon/Sejong/Chungnaam,22860
2017,Women,Type A,Jeonbook,9563
2017,Women,Type A,Gwangju/Jeonnaam,26412
2017,Women,Type A,Gyeongnaam,9861
2017,Women,Type A,Jeju,3565
2017,Women,Type A,Korean Red Cross ¿Ü,23847
2017,Women,Type B,Korean Red Cross,194937
2017,Women,Type B,Central Seoul,
2017,Women,Type B,Western Seoul,20093
2017,Women,Type B,Southern Seoul,16640
2017,Women,Type B,Eastern Seoul,20978
2017,Women,Type B,Busan,17008
2017,Women,Type B,Daegu/Gyeongbook,18664
2017,Women,Type B,Incheon,13025
2017,Women,Type B,Ulsan,5666
2017,Women,Type B,Gyeonggi,13863
2017,Women,Type B,Gangwon,7743
2017,Women,Type B,Chungbook,6701
2017,Women,Type B,Daejeon/Sejong/Chungnaam,18055
2017,Women,Type B,Jeonbook,7000
2017,Women,Type B,Gwangju/Jeonnaam,18007
2017,Women,Type B,Gyeongnaam,7780
2017,Women,Type B,Jeju,3714
2017,Women,Type B,Korean Red Cross ¿Ü,19122
2017,Women,Type AB,Korean Red Cross,81978
2017,Women,Type AB,Central Seoul,
2017,Women,Type AB,Western Seoul,8704
2017,Women,Type AB,Southern Seoul,6764
2017,Women,Type AB,Eastern Seoul,8662
2017,Women,Type AB,Busan,7118
2017,Women,Type AB,Daegu/Gyeongbook,7534
2017,Women,Type AB,Incheon,5341
2017,Women,Type AB,Ulsan,2269
2017,Women,Type AB,Gyeonggi,5632
2017,Women,Type AB,Gangwon,3090
2017,Women,Type AB,Chungbook,2524
2017,Women,Type AB,Daejeon/Sejong/Chungnaam,7843
2017,Women,Type AB,Jeonbook,3254
2017,Women,Type AB,Gwangju/Jeonnaam,8514
2017,Women,Type AB,Gyeongnaam,3279
2017,Women,Type AB,Jeju,1450
2017,Women,Type AB,Korean Red Cross ¿Ü,7871
2017,Women,RH(-),Korean Red Cross,3244
2017,Women,RH(-),Central Seoul,
2017,Women,RH(-),Western Seoul,355
2017,Women,RH(-),Southern Seoul,302
2017,Women,RH(-),Eastern Seoul,387
2017,Women,RH(-),Busan,312
2017,Women,RH(-),Daegu/Gyeongbook,295
2017,Women,RH(-),Incheon,203
2017,Women,RH(-),Ulsan,88
2017,Women,RH(-),Gyeonggi,235
2017,Women,RH(-),Gangwon,106
2017,Women,RH(-),Chungbook,102
2017,Women,RH(-),Daejeon/Sejong/Chungnaam,291
2017,Women,RH(-),Jeonbook,96
2017,Women,RH(-),Gwangju/Jeonnaam,294
2017,Women,RH(-),Gyeongnaam,152
2017,Women,RH(-),Jeju,26
2017,Women,RH(-),Korean Red Cross ¿Ü,291
2017,Women,Type O,Korean Red Cross,1053
2017,Women,Type O,Central Seoul,
2017,Women,Type O,Western Seoul,128
2017,Women,Type O,Southern Seoul,90
2017,Women,Type O,Eastern Seoul,156
2017,Women,Type O,Busan,108
2017,Women,Type O,Daegu/Gyeongbook,77
2017,Women,Type O,Incheon,75
2017,Women,Type O,Ulsan,23
2017,Women,Type O,Gyeonggi,78
2017,Women,Type O,Gangwon,26
2017,Women,Type O,Chungbook,28
2017,Women,Type O,Daejeon/Sejong/Chungnaam,124
2017,Women,Type O,Jeonbook,23
2017,Women,Type O,Gwangju/Jeonnaam,63
2017,Women,Type O,Gyeongnaam,47
2017,Women,Type O,Jeju,7
2017,Women,Type O,Korean Red Cross ¿Ü,78
2017,Women,Type A,Korean Red Cross,1119
2017,Women,Type A,Central Seoul,
2017,Women,Type A,Western Seoul,116
2017,Women,Type A,Southern Seoul,131
2017,Women,Type A,Eastern Seoul,112
2017,Women,Type A,Busan,94
2017,Women,Type A,Daegu/Gyeongbook,117
2017,Women,Type A,Incheon,64
2017,Women,Type A,Ulsan,23
2017,Women,Type A,Gyeonggi,88
2017,Women,Type A,Gangwon,38
2017,Women,Type A,Chungbook,31
2017,Women,Type A,Daejeon/Sejong/Chungnaam,89
2017,Women,Type A,Jeonbook,36
2017,Women,Type A,Gwangju/Jeonnaam,129
2017,Women,Type A,Gyeongnaam,43
2017,Women,Type A,Jeju,8
2017,Women,Type A,Korean Red Cross ¿Ü,108
2017,Women,Type B,Korean Red Cross,716
2017,Women,Type B,Central Seoul,
2017,Women,Type B,Western Seoul,79
2017,Women,Type B,Southern Seoul,42
2017,Women,Type B,Eastern Seoul,79
2017,Women,Type B,Busan,70
2017,Women,Type B,Daegu/Gyeongbook,63
2017,Women,Type B,Incheon,49
2017,Women,Type B,Ulsan,37
2017,Women,Type B,Gyeonggi,50
2017,Women,Type B,Gangwon,26
2017,Women,Type B,Chungbook,21
2017,Women,Type B,Daejeon/Sejong/Chungnaam,55
2017,Women,Type B,Jeonbook,33
2017,Women,Type B,Gwangju/Jeonnaam,65
2017,Women,Type B,Gyeongnaam,39
2017,Women,Type B,Jeju,8
2017,Women,Type B,Korean Red Cross ¿Ü,64
2017,Women,Type AB,Korean Red Cross,356
2017,Women,Type AB,Central Seoul,
2017,Women,Type AB,Western Seoul,32
2017,Women,Type AB,Southern Seoul,39
2017,Women,Type AB,Eastern Seoul,40
2017,Women,Type AB,Busan,40
2017,Women,Type AB,Daegu/Gyeongbook,38
2017,Women,Type AB,Incheon,15
2017,Women,Type AB,Ulsan,5
2017,Women,Type AB,Gyeonggi,19
2017,Women,Type AB,Gangwon,16
2017,Women,Type AB,Chungbook,22
2017,Women,Type AB,Daejeon/Sejong/Chungnaam,23
2017,Women,Type AB,Jeonbook,4
2017,Women,Type AB,Gwangju/Jeonnaam,37
2017,Women,Type AB,Gyeongnaam,23
2017,Women,Type AB,Jeju,3
2017,Women,Type AB,Korean Red Cross ¿Ü,41
2018,Men,RH(+),Korean Red Cross,1964703
2018,Men,RH(+),Central Seoul,194640
2018,Men,RH(+),Western Seoul,
2018,Men,RH(+),Southern Seoul,173154
2018,Men,RH(+),Eastern Seoul,200371
2018,Men,RH(+),Busan,155976
2018,Men,RH(+),Daegu/Gyeongbook,176035
2018,Men,RH(+),Incheon,110291
2018,Men,RH(+),Ulsan,65705
2018,Men,RH(+),Gyeonggi,155635
2018,Men,RH(+),Gangwon,134209
2018,Men,RH(+),Chungbook,71199
2018,Men,RH(+),Daejeon/Sejong/Chungnaam,178007
2018,Men,RH(+),Jeonbook,82142
2018,Men,RH(+),Gwangju/Jeonnaam,140696
2018,Men,RH(+),Gyeongnaam,102499
2018,Men,RH(+),Jeju,24144
2018,Men,RH(+),Korean Red Cross ¿Ü,133657
2018,Men,Type O,Korean Red Cross,536173
2018,Men,Type O,Central Seoul,53181
2018,Men,Type O,Western Seoul,
2018,Men,Type O,Southern Seoul,47434
2018,Men,Type O,Eastern Seoul,54459
2018,Men,Type O,Busan,43115
2018,Men,Type O,Daegu/Gyeongbook,49399
2018,Men,Type O,Incheon,30485
2018,Men,Type O,Ulsan,18032
2018,Men,Type O,Gyeonggi,42990
2018,Men,Type O,Gangwon,36790
2018,Men,Type O,Chungbook,19367
2018,Men,Type O,Daejeon/Sejong/Chungnaam,48243
2018,Men,Type O,Jeonbook,21525
2018,Men,Type O,Gwangju/Jeonnaam,36754
2018,Men,Type O,Gyeongnaam,27879
2018,Men,Type O,Jeju,6520
2018,Men,Type O,Korean Red Cross ¿Ü,36600
2018,Men,Type A,Korean Red Cross,677811
2018,Men,Type A,Central Seoul,66845
2018,Men,Type A,Western Seoul,
2018,Men,Type A,Southern Seoul,59235
2018,Men,Type A,Eastern Seoul,69575
